VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
660,SAZERAC NORTH AMERICA INC.,4346,Mr Boston Dark Rum,8.39,13.49,1750.0,12391,103960.49,12257.0,130627.43000000001,75801.99,22524.55,17932.33,26666.940000000002,20.414502528297465,0.9891856992978775,1.256510333877803
8004,SAZERAC CO INC,5060,Dr McGillicuddy's Butterscth,9.35,15.99,750.0,11108,103859.8,10338.0,145183.62,90032.99,8144.54,50293.62,41323.81999999999,28.463142054179386,0.9306805905653583,1.3978807969974907
17035,PERNOD RICARD USA,1758,Aberlour Glenlivet 12 Yr,29.76,39.99,750.0,3486,103743.36,3446.0,143989.54,112773.01000000001,2717.04,123780.22,40246.18000000001,27.95076642372773,0.9885255306942053,1.3879398161000378
7239,REMY COINTREAU USA INC,4732,Remy Martin VSOP Cognac,69.76,94.99,1750.0,1484,103523.84,1525.0,134109.75,87135.14,2802.94,16978.67,30585.910000000003,22.806626662118155,1.0276280323450135,1.295447985700685
3252,E & J GALLO WINERY,46447,Gascon Malbec Mendoza,6.12,10.99,750.0,16915,103519.8,17157.0,190040.43,80361.87,1914.77,61966.91,86520.62999999999,45.52748591444462,1.0143068282589418,1.8357882260205294
2561,EDRINGTON AMERICAS,2960,The Macallan Fine Oak 15 Yr,69.34,104.99,750.0,1492,103455.28,1387.0,156141.13,130573.40999999999,1094.07,9654.5,52685.850000000006,33.74245466265039,0.9296246648793566,1.5092620695628103
3960,DIAGEO NORTH AMERICA INC,8726,Baileys Irish Cream,1.43,1.99,50.0,72120,103131.6,72199.0,143676.01,30566.4,3770.54,257032.07,40544.41,28.219331814685,1.0010953965612868,1.3931327546552172
9552,M S WALKER INC,4634,Gold Crown Wh Rum,8.52,10.99,1750.0,12101,103100.52,11908.0,136024.92,57256.3,21880.52,55551.82,32924.40000000001,24.20468249494284,0.9840509048838939,1.3193427152452772
12546,JIM BEAM BRANDS COMPANY,2122,Canadian Club 1858,7.8,9.99,750.0,13195,102921.0,13259.0,138305.41,89541.26,10446.06,123880.97,35384.41,25.58425588702568,1.0048503220917013,1.343801653695553
7245,PROXIMO SPIRITS INC.,8323,Jose Cuervo Gold w/Marg Mix,11.9,14.99,750.0,8639,102804.1,8364.0,132660.36,75569.45999999999,6588.56,38994.78,29856.25999999998,22.50578846612506,0.9681676119921288,1.290418961889652
3960,DIAGEO NORTH AMERICA INC,4157,Smirnoff Green Apple Vodka,0.72,0.99,50.0,142597,102669.84,142637.0,141210.63,19061.46,7477.77,257032.07,38540.79000000001,27.293122337886324,1.0002805108101853,1.375385702364005
8673,STE MICHELLE WINE ESTATES,28163,Villa Maria Svgn Bl Pvt Bin,6.82,11.99,750.0,15052,102654.64,15192.0,171790.64,57499.03,1699.6100000000001,15919.7,69136.00000000001,40.2443346156694,1.0093010895562051,1.6734814909486802
480,BACARDI USA INC,8358,Bacardi 151 Proof,14.49,19.99,750.0,7071,102458.79,8065.0,161219.35,87396.28,6352.66,89286.27,58760.56000000001,36.44758523092918,1.1405741762126997,1.5735043328151739
4425,MARTIGNETTI COMPANIES,24088,Hess Select Cab Svgn,8.75,16.99,750.0,11674,102147.5,11436.0,176810.6,73191.75,1277.02,144929.24,74663.1,42.22772842804673,0.9796128148021244,1.730934188306126
480,BACARDI USA INC,4179,Bacardi Dragon Berry Rum,15.14,19.99,1750.0,6734,101952.76000000001,6719.0,144216.81,98570.23,12349.37,89286.27,42264.04999999999,29.305911009957846,0.9977724977724978,1.4145454228016974
2242,DELICATO VINEYARDS INC,42099,Bota Box Pnt Grigio Cal,11.4,17.99,3000.0,8938,101893.20000000001,8916.0,164562.84,110986.04,4012.2000000000003,7982.65,62669.639999999985,38.08249784702305,0.9975385992392034,1.6150522311596847
11567,CAMPARI AMERICA,8387,Wild Turkey 101,17.45,21.99,750.0,5833,101785.85,6556.0,149388.44,118749.95999999999,5169.62,20964.81,47602.59,31.864975629975113,1.1239499399965713,1.4676739448557927
9819,TREASURY WINE ESTATES,41252,Beringer Classic Pnt Grigio,5.13,7.99,1500.0,19823,101691.99,20856.0,175543.44,66617.71,4676.99,14836.57,73851.45,42.07018502087004,1.0521111839782071,1.726226814914331
1392,CONSTELLATION BRANDS INC,15428,Ruffino Prosecco Sparkling,7.94,11.99,750.0,12807,101687.58,12449.0,145221.51,49553.94,1392.05,79528.99,43533.93000000001,29.977604557341405,0.9720465370500507,1.4281145249006812
7245,PROXIMO SPIRITS INC.,5758,1800 Ultimate Margarita RTD,13.33,19.99,1750.0,7621,101587.93000000001,7568.0,149258.31999999998,102472.13999999998,13910.01,38994.78,47670.38999999997,31.938179392612735,0.9930455320824039,1.4692524987958704
3960,DIAGEO NORTH AMERICA INC,8620,Sambuca Romana,8.75,11.99,375.0,11608,101570.0,11583.0,138880.17,86783.62,4542.84,257032.07,37310.17000000001,26.86500887779732,0.9978463128876637,1.3673345476026386
4425,MARTIGNETTI COMPANIES,32924,Silverado Cab Svgn Napa,27.51,44.99,750.0,3690,101511.90000000001,3811.0,173540.89,97413.67,423.36,144929.24,72028.99,41.50548611338803,1.0327913279132792,1.7095620316435807
9552,M S WALKER INC,3326,Jenkins Gin,7.36,9.49,1750.0,13791,101501.76,13877.0,137664.73,72666.43000000001,25499.42,55551.82,36162.970000000016,26.268870755784736,1.006235950982525,1.3562792408722766
9165,ULTRA BEVERAGE COMPANY LLP,46021,Spellbound Cab Svgn Cal,6.61,11.99,750.0,15313,101218.93,15571.0,181882.25,73815.07,1738.54,68054.7,80663.32,44.34919845119577,1.0168484294390387,1.7969193114370998
3960,DIAGEO NORTH AMERICA INC,3042,Ciroc Red Berry Vodka,8.63,11.99,375.0,11709,101048.67,11372.0,140973.78,57469.450000000004,4467.1,257032.07,39925.11,28.32094734212277,0.971218720642241,1.3951077238324858
3960,DIAGEO NORTH AMERICA INC,3690,Tanqueray Ten Gin,22.39,29.99,750.0,4503,100822.17,4479.0,130039.20999999999,90752.76,3529.94,257032.07,29217.039999999994,22.4678694987458,0.9946702198534311,1.289787851223595
3960,DIAGEO NORTH AMERICA INC,5890,Godiva Wh Chocolate Liqueur,16.66,23.99,750.0,6041,100643.06,5926.0,135768.74,87694.03,4669.71,257032.07,35125.67999999999,25.87169918495229,0.980963416652872,1.349012440599481
8673,STE MICHELLE WINE ESTATES,6933,Ch Ste Michelle Svgn Bl,5.26,8.99,750.0,19133,100639.58,18761.0,167048.27,62789.880000000005,2096.44,15919.7,66408.68999999999,39.75419200689716,0.9805571525636335,1.659866525675087
1392,CONSTELLATION BRANDS INC,26463,Ravenswood Vints Blend Znfdl,4.65,7.99,750.0,21641,100630.65,21469.0,162565.51,57621.57,2400.88,79528.99,61934.860000000015,38.09840106920589,0.9920521232845063,1.6154671563783005
3960,DIAGEO NORTH AMERICA INC,5058,Capt Morgan Long Isl Tea RTD,11.93,15.99,1750.0,8423,100486.39,8471.0,141149.29,92629.69,15568.94,257032.07,40662.90000000001,28.808433963784026,1.005698682179746,1.40466077047847
9552,M S WALKER INC,10266,Klinker Brick Old Vine Znfdl,9.58,15.99,750.0,10488,100475.04,10249.0,164001.51,74397.66,1142.79,55551.82,63526.470000000016,38.73529579087413,0.9772120518688024,1.6322612063652826
1392,CONSTELLATION BRANDS INC,26092,Blackstone Merlot Cal,4.79,7.99,750.0,20960,100398.4,21162.0,174141.38,58676.26,2366.46,79528.99,73742.98000000001,42.34661514684219,1.0096374045801526,1.7345035379049867
3664,WILLIAM GRANT & SONS INC,8727,Monkey Shoulder Scotch,23.07,29.99,750.0,4351,100377.56999999999,4157.0,128154.43,96571.75,3276.9900000000002,30234.420000000002,27776.86,21.67452190298845,0.9554125488393472,1.2767237740463333
3960,DIAGEO NORTH AMERICA INC,3583,Smirnoff Orange Vodka,13.23,22.99,1750.0,7586,100362.78,7533.0,155528.66999999998,104878.34999999999,13845.460000000001,257032.07,55165.889999999985,35.46991689699397,0.9930134458212496,1.5496648259444386
653,STATE WINE & SPIRITS,16610,Leese-Fitch Cab Svgn,6.8,9.99,750.0,14732,100177.59999999999,14488.0,153305.12,60658.37,1618.13,8014.9800000000005,53127.520000000004,34.65475908436718,0.9834374151506924,1.5303333280094553
480,BACARDI USA INC,7221,M & R Sweet Vermouth,6.86,10.49,1500.0,14600,100156.0,14577.0,152912.73,80552.71,3258.32,89286.27,52756.73000000001,34.50120209089198,0.9984246575342466,1.526745576900036
3960,DIAGEO NORTH AMERICA INC,4103,Capt Morgan White,11.19,14.99,750.0,8942,100060.98,9035.0,129392.65,90922.58,7120.06,257032.07,29331.67,22.668729638043583,1.010400357861776,1.2931379444814552
3252,E & J GALLO WINERY,8214,E & J Brandy VS,7.4,9.99,750.0,13491,99833.4,13834.0,138201.66,81987.93000000001,10897.91,61966.91,38368.26000000001,27.762517469037647,1.0254243569787265,1.384322881921281
3960,DIAGEO NORTH AMERICA INC,5399,Goldschlager Cinnamon Schna,1.45,1.99,50.0,68776,99725.2,67863.0,135047.37,29052.01,3547.4,257032.07,35322.17,26.155392733675598,0.9867250203559381,1.3541950279367703
3960,DIAGEO NORTH AMERICA INC,2751,Johnnie Walker Black Label,15.99,19.99,375.0,6235,99697.65,5932.0,118580.68,78620.67,2326.3,257032.07,18883.03,15.924204516283766,0.9514033680834002,1.1894029598491038
480,BACARDI USA INC,4233,Castillo Silver Label Rum,7.87,9.99,1750.0,12637,99453.19,12287.0,153199.13,60793.65,22576.66,89286.27,53745.94,35.0824054940782,0.972303553058479,1.5404144402004603
2242,DELICATO VINEYARDS INC,39356,Bota Box Chard Cal,11.56,17.99,3000.0,8600,99416.0,8498.0,156711.02,106342.51999999999,3824.1,7982.65,57295.01999999999,36.560938726580936,0.988139534883721,1.5763158847670393
17035,PERNOD RICARD USA,8822,Absolut 80 Proof,1.46,1.99,50.0,67966,99230.36,67505.0,134334.95,29832.09,3530.07,123780.22,35104.59000000001,26.132134638081904,0.993217196833711,1.3537686449993733
3960,DIAGEO NORTH AMERICA INC,3754,Smirnoff Blueberry Vodka,8.79,10.99,750.0,11259,98966.61,11091.0,130426.09,80804.49,8737.17,257032.07,31459.479999999996,24.12054213999668,0.9850786037836398,1.3178797374185092
12546,JIM BEAM BRANDS COMPANY,3959,Hornitos Black Barrel,18.24,24.99,750.0,5401,98514.24,4266.0,113048.34,85767.76999999999,3362.76,123880.97,14534.099999999991,12.856535531614169,0.7898537307905943,1.147532986094193
3960,DIAGEO NORTH AMERICA INC,3882,Smirnoff Strawberry Vodka,8.79,10.99,750.0,11206,98500.74,11132.0,131052.68000000001,85394.69,8770.130000000001,257032.07,32551.940000000002,24.83882054147996,0.9933963947885062,1.330474065474026
1128,BROWN-FORMAN CORP,1323,Early Times,13.59,16.99,1750.0,7246,98473.14,7149.0,130518.51,77626.67,13138.73,68601.68,32045.369999999995,24.55235659677696,0.9866133038918024,1.3254224451459555
1485,CASTLE BRANDS CORP.,3667,Boru Original Irish Vodka,13.13,17.99,1750.0,7467,98041.71,7573.0,136991.27,95707.15999999999,13919.85,8497.59,38949.55999999998,28.43214753757665,1.014195794830588,1.397275404519158
7245,PROXIMO SPIRITS INC.,3808,Three Olives Vodka,9.55,12.99,750.0,10260,97983.0,10975.0,146252.25,102478.33,8647.85,38994.78,48269.25,33.0041076291134,1.0696881091617934,1.4926288233673188
12546,JIM BEAM BRANDS COMPANY,5254,DeKuyper Buttershots Schnpps,7.35,9.99,750.0,13328,97960.8,13233.0,138526.67,89107.86,10424.960000000001,123880.97,40565.87000000001,29.28379784196069,0.9928721488595438,1.4141030902156781
480,BACARDI USA INC,4247,Bacardi Limon Rum,7.99,11.99,750.0,12250,97877.5,11778.0,133890.22,77062.16,9279.49,89286.27,36012.72,26.89719981041184,0.961469387755102,1.367936655513269
4425,MARTIGNETTI COMPANIES,8781,Rodney Strong Cab Svgn,10.32,15.99,750.0,9476,97792.32,9701.0,172021.99,81147.45999999999,1080.96,144929.24,74229.66999999998,43.15126804427736,1.0237441958632334,1.7590541874862973
7245,PROXIMO SPIRITS INC.,8961,Jose Cuervo Especial,1.12,1.49,50.0,87230,97697.6,85075.0,126761.75,24398.75,4453.14,38994.78,29064.149999999994,22.928170366849617,0.975295196606672,1.2974909311999474
9815,WINE GROUP INC,31186,Almaden Merlot Cal B/B,10.8,17.99,5000.0,9005,97254.0,8961.0,148332.38999999998,100961.23,6720.75,27100.41,51078.389999999985,34.43508865460874,0.9951138256524154,1.525206058362638
7245,PROXIMO SPIRITS INC.,3779,Three Olives Cherry Vodka,9.35,12.99,750.0,10398,97221.3,10437.0,137643.63,81629.27,8220.89,38994.78,40422.33,29.367381549004484,1.0037507212925563,1.4157764810797633
660,SAZERAC NORTH AMERICA INC.,3687,Fleischmanns Royal Traveler,3.84,5.99,750.0,25265,97017.6,25125.0,132453.75,66755.48,19781.91,17932.33,35436.149999999994,26.75360267263101,0.9944587373837325,1.365254860973679
8112,MOET HENNESSY USA INC,19270,Veuve Clicquot Brut Yellow,16.44,24.99,375.0,5899,96979.56,5692.0,142243.08,72071.15999999999,325.66,48347.26,45263.51999999999,31.821245715433044,0.9649093066621461,1.4667325774627147
1655,FABRIZIA SPIRITS LLC,8793,Fabrizia's Margarita RTD,15.07,18.99,1750.0,6431,96915.17,4916.0,94406.84,61495.979999999996,9035.38,1824.89,-2508.3300000000017,-2.65693672195786,0.7644223293422485,0.9741182933487089
12546,JIM BEAM BRANDS COMPANY,1249,Jim Beam Apple,20.28,27.99,1750.0,4777,96877.56000000001,4031.0,99189.68999999999,73433.20999999999,7409.91,123880.97,2312.1299999999756,2.3310184758113226,0.8438350429139627,1.0238665176951192
3960,DIAGEO NORTH AMERICA INC,2327,Crown Royal Shot Glass VAP,17.55,22.99,750.0,5495,96437.25,5494.0,122173.06,60894.759999999995,4326.58,257032.07,25735.809999999998,21.065044945260436,0.999818016378526,1.2668658635537615
2496,DUGGANS DISTILLED PRODUCTS,1734,Duggans Dew O Kirkintilloch,17.45,21.99,1750.0,5526,96428.7,5007.0,109021.93,76770.76999999999,9204.22,939.27,12593.229999999996,11.551098022205254,0.9060803474484256,1.130596285130879
8664,"STOLI GROUP,(USA) LLC",3689,Stolichnaya Vanil,12.77,16.99,750.0,7541,96298.57,7506.0,135817.94,90804.03,5914.27,18544.49,39519.369999999995,29.0973121812921,0.9953587057419441,1.4103837679001878
12546,JIM BEAM BRANDS COMPANY,4679,Courvoisier VS Cognac,8.63,13.49,375.0,11158,96293.54000000001,10896.0,133127.04,69215.39,4276.89,123880.97,36833.5,27.667932825667872,0.9765190894425524,1.382512679459079
3960,DIAGEO NORTH AMERICA INC,1623,Bulleit 95 Rye,10.07,14.99,375.0,9542,96087.94,9104.0,131243.96,86686.37,3570.25,257032.07,35156.01999999999,26.786771749343735,0.9540976734437225,1.3658733863999997
4425,MARTIGNETTI COMPANIES,523,Castello Del Poggio Moscato,7.09,10.49,750.0,13546,96041.14,13022.0,130455.78,57271.340000000004,1452.39,144929.24,34414.64,26.380310630927966,0.9613169939465525,1.3583322730238312
8004,SAZERAC CO INC,5033,Fireball Cinnamon Whisky,12.97,16.99,1000.0,7402,96003.93999999999,6389.0,114938.10999999999,62803.09,6708.45,50293.62,18934.17,16.47336118542405,0.8631450959200216,1.1972228431458125
6785,PALM BAY INTERNATIONAL INC,44719,Cavit Prosecco Lunetta,6.89,9.99,750.0,13908,95826.12000000001,14860.0,151205.4,50648.21,1661.66,13605.41,55379.279999999984,36.62519989365458,1.0684498130572333,1.577914247180205
1392,CONSTELLATION BRANDS INC,31231,Nobilo Svgn Bl MarlborougH,6.49,11.99,750.0,14753,95746.97,14617.0,157501.83,58512.41,1633.1200000000001,79528.99,61754.859999999986,39.208979349636756,0.990781535958788,1.6449797836944604
8112,MOET HENNESSY USA INC,2893,Glenmorangie Quinta Ruban,39.67,54.99,750.0,2410,95604.7,2300.0,122300.0,102183.81,1814.2,48347.26,26695.300000000003,21.82771872444808,0.9543568464730291,1.2792258121201154
3960,DIAGEO NORTH AMERICA INC,2499,Crown Royal Black,21.53,29.99,750.0,4429,95356.37000000001,4262.0,122377.37999999999,95100.93,3360.52,257032.07,27021.00999999998,22.080069045439593,0.9622939715511402,1.2833686936698616
98450,Serralles Usa LLC,4145,Don Q Cristal Rum,12.68,19.99,1750.0,7518,95328.24,7799.0,132505.00999999998,83811.67,14334.04,856.02,37176.769999999975,28.056878754999516,1.0373769619579676,1.3899869545477812
1587,VINEYARD BRANDS INC,31320,La Vieille Ferme Rose Vntoux,4.69,6.99,750.0,20314,95272.66,19987.0,145815.63,46506.69,2236.41,6070.09,50542.97,34.6622443698251,0.9839027271832234,1.5305086474965641
1392,CONSTELLATION BRANDS INC,6420,R M Woodbridge Chard Cal,3.18,7.99,750.0,29951,95244.18,29537.0,171189.35,43943.590000000004,3309.59,79528.99,75945.17000000001,44.363256242283775,0.9861774231244366,1.7973733408172554
8892,TRINCHERO FAMILY ESTATES,10957,Seaglass Svgn Bl Snt Barbara,6.12,8.99,750.0,15556,95202.72,15576.0,145958.24,65577.02,1737.14,11595.97,50755.51999999999,34.77400111155081,1.00128567755207,1.533130986173504
17035,PERNOD RICARD USA,4628,Martell Cordon Bleu,79.99,104.99,750.0,1190,95188.1,999.0,110015.01,52445.29,786.8100000000001,123780.22,14826.909999999989,13.477170069793193,0.8394957983193277,1.1557643234816115
4425,MARTIGNETTI COMPANIES,14930,Yellow Tail Moscato,5.93,9.99,1500.0,16029,95051.97,15732.0,154020.91999999998,69332.23999999999,3523.2200000000003,144929.24,58968.94999999998,38.28632500052589,0.9814710836608647,1.6203864054579824
1590,DIAGEO CHATEAU ESTATE WINES,8921,Sterling Cab Svgn,11.45,18.99,750.0,8288,94897.6,8484.0,162549.0,74429.87,945.71,7259.75,67651.4,41.619081015570686,1.0236486486486487,1.7128884186744449
9165,ULTRA BEVERAGE COMPANY LLP,24419,Bonterra Mendocino Org Chard,6.74,11.99,750.0,14077,94878.98,13263.0,148890.37,63013.5,1479.54,68054.7,54011.39,36.275945851971485,0.9421751793706046,1.5692661324984734
8112,MOET HENNESSY USA INC,8223,Dom Chandon Blanc de Noir C,10.36,13.99,750.0,9153,94825.08,9247.0,139587.53,53285.14,7281.44,48347.26,44762.45,32.067656759883924,1.0102698568775266,1.472052857746073
9815,WINE GROUP INC,14342,Cupcake Pnt Nr,4.6,6.99,750.0,20592,94723.2,18940.0,142812.6,53676.380000000005,2115.77,27100.41,48089.40000000001,33.67307926611518,0.9197746697746698,1.5076834397486572
1392,CONSTELLATION BRANDS INC,6960,Cooks Brut,4.6,6.99,750.0,20550,94530.0,19968.0,147959.32,42587.75,2236.23,79528.99,53429.32000000001,36.11081748686058,0.9716788321167883,1.5652101978207977
9552,M S WALKER INC,38457,Smoking Loon Pnt Nr,4.59,6.79,750.0,20576,94443.84,18799.0,143160.21,48802.200000000004,2102.4900000000002,55551.82,48716.369999999995,34.02926693108371,0.9136372472783826,1.5158236895069068
9819,TREASURY WINE ESTATES,8700,Beringer Knights Vly Cab Svg,16.52,31.99,750.0,5682,93866.64,4961.0,137281.11,66637.45,552.67,14836.57,43414.46999999999,31.624503910261208,0.8731080605420627,1.4625122407705229
1128,BROWN-FORMAN CORP,1927,Jack Daniels Barrel Proof,51.84,69.99,750.0,1810,93830.40000000001,1359.0,89296.40999999999,75888.45,1072.0,68601.68,-4533.99000000002,-5.077460560844519,0.7508287292817679,0.9516788801923468
17035,PERNOD RICARD USA,3457,Olmeca Altos Plata Tequila,22.38,34.99,1750.0,4187,93705.06,4162.0,146813.38,111210.49,7651.02,123780.22,53108.32000000001,36.17403263925945,0.9940291378074994,1.5667604289458863
3924,HEAVEN HILL DISTILLERIES,3660,Deep Eddy Ruby Red Vodka,21.05,27.99,1750.0,4447,93609.35,3875.0,100757.25,67247.19,7121.9800000000005,14069.87,7147.899999999994,7.094179327045939,0.8713739599730155,1.0763588252669203
4425,MARTIGNETTI COMPANIES,10236,Layer Cake Malbec Mendoza,7.81,14.99,750.0,11985,93602.85,12944.0,178565.6,80862.05,1443.76,144929.24,84962.75,47.58069303382062,1.0800166875260742,1.9076940499140784
17035,PERNOD RICARD USA,8184,Kahlua,1.55,1.99,50.0,60365,93565.75,59842.0,119085.58,31366.38,3118.9900000000002,123780.22,25519.83,21.429823829215934,0.9913360390955024,1.2727475598709999
6213,MHW LTD,8398,Casamigos Blanco,33.33,46.99,750.0,2803,93423.98999999999,2907.0,144663.93,107728.40000000001,2291.86,9621.58,51239.94,35.41998340567687,1.0371031038173386,1.548466619762226
3960,DIAGEO NORTH AMERICA INC,8898,Yukon Jack,18.83,25.99,1750.0,4944,93095.52,4910.0,127610.9,87716.25,9025.26,257032.07,34515.37999999999,27.047360374388074,0.9931229773462783,1.3707523197679115
3960,DIAGEO NORTH AMERICA INC,2476,Crown Royal Maple Whisky,16.79,22.99,750.0,5543,93066.97,6614.0,157718.86,107038.31,5213.1900000000005,257032.07,64651.889999999985,40.99185728326973,1.193216669673462,1.6946813676216168
3924,HEAVEN HILL DISTILLERIES,3863,Evan Williams Honey Reserve,15.5,24.99,1750.0,6003,93046.5,5537.0,117859.62999999999,83491.11,10177.72,14069.87,24813.12999999999,21.05312056384361,0.9223721472597035,1.2666745122062624
17035,PERNOD RICARD USA,3201,Plymouth Gin,21.96,29.99,750.0,4226,92802.95999999999,4142.0,124822.58,84819.87999999999,3264.34,123780.22,32019.62000000001,25.652105572565485,0.9801230477993375,1.3450280034171325
1128,BROWN-FORMAN CORP,5297,Southern Comfort,10.76,13.99,750.0,8616,92708.16,8010.0,115819.9,65972.66,6309.77,68601.68,23111.73999999999,19.954895488599103,0.9296657381615598,1.2492956391325207
